id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19
96	1450	665	1240	1448	1253	960	1454	766	1491	1158	1511	2040	1503	174	199	111	2041	1534	1582	1619
97	104	124	113	22	189	44	127	97	92	171	273	5	15	132	26	84	116	51	60	168
98	104	499	531	173	519	524	949	1105	349	178	885	544	2091	1157	1613	429	1244	340	317	40
99	113	189	97	132	78	62	151	195	264	117	148	217	210	171	166	126	643	90	432	123
100	195	60	117	78	605	150	124	148	92	133	163	843	630	151	895	186	146	264	205	1184
101	104	38	273	231	788	50	541	766	454	64	790	44	199	669	1348	908	246	69	425	732
102	60	58	202	432	264	564	64	126	319	843	44	48	762	137	1184	124	1145	188	555	98
103	788	38	454	873	919	876	908	800	305	445	69	516	3	866	68	315	508	372	1387	732
104	97	127	217	62	113	209	78	210	643	92	199	546	664	434	211	60	136	189	160	1018
105	417	381	420	9	414	723	729	174	171	369	1106	26	803	5	1256	221	238	45	1194	64
106	559	136	199	338	121	1253	629	1237	1675	1963	434	560	1283	1847	839	159	1730	1451	486	47
107	499	97	831	237	44	189	64	531	349	949	132	124	92	22	885	127	283	84	209	5
108	608	22	5	612	596	558	726	46	585	206	207	719	642	2	682	426	37	19	424	632
109	97	48	92	885	132	533	406	1712	255	317	340	949	837	524	38	293	128	189	246	151
110	280	51	437	23	1528	134	104	417	504	39	156	116	109	27	381	151	505	529	67	221
111	9	1158	1126	1253	1283	632	629	321	726	46	44	1540	420	17	1465	1195	661	964	585	1121
112	349	949	533	387	837	517	532	60	999	885	293	831	92	1162	1678	697	1887	173	202	522
113	37	10	609	34	50	32	16	35	1076	25	1045	389	1531	741	1020	2223	44	923	2183	1086
114	237	406	349	97	837	541	885	132	92	1162	532	544	44	831	189	60	1005	64	387	1813
115	68	277	104	541	273	64	38	132	60	860	406	733	4	113	124	936	327	97	127	92
116	44	754	124	641	214	26	217	840	211	1259	737	1004	237	1037	112	205	783	1119	975	676
117	127	60	385	78	186	217	171	264	669	205	587	586	646	23	40	209	713	156	117	434
118	923	32	1314	389	8	1020	25	16	1086	632	1035	2183	207	46	1054	1076	1045	608	35	1523
119	51	669	246	559	321	1158	97	92	336	84	184	420	743	213	64	206	217	38	714	68
120	990	714	754	758	97	44	98	555	217	189	641	591	155	1259	124	113	748	702	86	605
121	97	132	113	62	160	78	92	117	58	210	264	186	432	155	148	214	125	528	711	150
122	273	1558	799	501	1387	199	861	1649	1233	755	385	790	829	1557	1251	565	135	213	38	151
123	167	104	280	51	128	305	244	246	383	1106	38	48	417	134	372	1528	504	256	39	435
124	669	48	97	92	127	434	44	124	209	714	246	546	51	213	128	23	62	1712	1466	189
125	134	417	109	104	420	381	153	505	382	726	9	174	1522	723	2	321	1106	26	5	23
126	97	113	406	44	244	349	151	58	546	517	524	3	78	519	264	272	885	280	432	67
127	719	199	585	1631	1015	64	44	721	14	726	851	45	1875	76	655	153	6	2	723	420
128	78	151	336	433	97	122	195	214	434	264	92	222	120	150	127	348	324	1107	124	160
129	1475	714	217	92	711	199	160	60	1018	195	748	646	713	669	839	86	767	208	975	1476
130	51	542	67	958	365	1488	258	381	945	366	284	2483	132	276	504	48	383	124	453	97
131	13	614	273	104	184	15	22	116	642	177	537	1210	352	815	797	1301	715	1176	741	527
132	280	85	283	92	51	171	788	68	164	273	244	444	504	454	465	908	406	41	509	1256
133	189	160	97	58	432	605	148	125	68	264	1145	843	541	349	78	119	64	630	860	150
134	38	4	184	866	273	315	68	919	3	512	454	876	932	243	877	898	881	869	1691	1135
135	22	600	381	797	608	535	10	104	756	7	743	798	177	168	539	15	994	390	283	29
136	104	132	264	27	128	69	64	68	3	437	97	512	501	263	4	908	148	417	85	124
137	246	48	546	23	486	559	184	97	258	44	321	1456	132	795	420	0	256	92	136	127
138	22	217	758	97	1241	132	797	192	15	1158	1018	990	19	1005	60	113	669	177	748	1270
139	321	104	559	1450	766	629	1449	723	726	1195	1240	1253	1278	1158	153	1231	9	719	246	134
140	321	420	246	51	44	559	669	9	124	128	0	64	23	662	153	134	48	766	661	1158
141	51	244	23	134	40	68	64	315	113	515	381	499	317	92	280	50	67	22	189	669
142	48	171	305	4	64	264	128	733	23	151	280	167	60	51	124	246	541	40	435	919
143	113	189	38	48	60	97	64	92	44	237	733	4	541	124	134	184	62	58	127	512
144	184	38	4	273	733	231	454	243	332	866	263	218	305	800	732	50	897	1150	1135	287
145	9	26	22	321	662	199	14	1158	134	723	608	1098	128	600	411	611	213	633	23	770
146	132	97	189	264	62	124	432	171	166	128	319	433	51	110	163	528	74	259	27	903
147	895	166	150	386	124	528	646	62	6	119	319	133	713	171	849	656	132	975	641	840
148	104	68	132	336	92	127	145	167	124	434	497	317	343	258	714	831	533	194	229	275
149	184	273	435	280	420	669	499	174	116	67	68	5	9	168	383	417	321	661	50	515
150	189	733	116	283	97	26	173	769	376	437	109	531	690	896	15	808	86	396	418	528
151	104	189	132	515	97	116	335	243	44	184	290	537	331	113	22	909	740	124	60	33
152	352	1162	4	1157	1887	522	932	812	237	1150	231	340	2323	50	541	517	406	515	508	657
153	104	38	134	788	305	790	3	541	218	515	263	919	50	69	44	48	350	512	876	237
154	534	171	13	40	729	89	22	900	657	547	335	396	164	175	20	15	400	290	521	104
155	27	3	396	1359	171	382	481	567	639	164	1366	38	116	280	435	91	1407	128	1106	82
156	22	755	711	633	62	676	132	113	382	669	177	75	814	210	769	642	587	175	1185	51
157	9	1158	321	726	609	8	629	585	1253	414	153	1195	723	559	1126	338	1450	47	14	45
158	184	231	866	733	305	800	454	790	908	937	69	919	1691	515	732	350	941	435	317	932
159	68	406	64	44	38	92	48	124	531	499	134	533	128	127	23	541	831	97	22	517
160	23	174	669	67	104	0	661	766	275	1730	1651	170	9	355	259	1545	87	795	529	434
161	104	132	60	4	97	3	64	134	160	44	1712	148	733	195	387	517	860	86	352	69
162	432	375	1118	86	775	1162	993	237	58	117	936	1172	146	555	268	322	38	2259	144	65
163	719	420	2	414	723	9	115	134	82	199	585	1531	321	174	12	14	1847	425	1761	0
164	1004	600	603	611	1005	758	1119	1474	615	948	77	1001	212	1000	1110	206	646	989	1241	961
165	1118	40	376	538	603	141	33	10	515	221	167	64	5	743	246	740	1014	206	470	280
166	1712	104	68	519	267	480	831	92	387	544	541	173	48	2058	1244	85	463	1613	349	293
167	104	64	22	127	48	113	132	97	5	116	171	128	60	92	184	244	217	38	23	168
168	124	97	104	244	116	434	711	175	755	183	661	611	168	597	547	1158	174	662	600	1228
169	124	132	38	434	662	51	237	213	1158	128	277	338	60	559	0	189	546	541	218	406
170	104	51	244	499	23	48	184	67	128	259	167	831	44	43	0	795	127	524	434	124
171	559	199	766	321	1195	633	420	669	206	1158	770	597	661	629	9	1450	1253	203	0	562
172	1231	1237	236	2232	104	0	70	127	719	48	499	209	662	124	2233	861	2577	184	1494	1542
173	160	124	44	195	60	127	528	714	48	214	150	605	209	711	619	1018	125	86	646	215
174	51	244	40	116	105	67	39	221	390	41	642	259	437	38	18	10	504	1115	206	174
175	1176	13	1210	1038	735	727	642	273	772	183	792	1303	742	19	15	701	577	563	399	423
176	44	124	714	22	611	669	62	48	51	758	994	1018	128	646	9	213	1241	586	92	376
177	612	2	26	596	22	207	424	385	558	37	741	682	426	2350	719	96	1046	203	10	655
178	646	754	643	641	644	840	856	586	96	211	1724	119	385	847	619	678	1000	642	1095	277
179	524	372	1244	67	23	669	167	509	444	533	173	246	2214	1986	305	48	415	1105	280	266
180	713	1228	792	642	587	385	1313	84	614	1308	715	601	44	1018	1301	145	1251	139	116	701
181	290	184	499	537	350	51	221	20	1200	176	259	521	317	524	168	657	92	793	145	381
182	669	0	420	199	321	51	128	246	1158	124	273	338	174	23	9	153	105	48	44	434
183	124	26	44	9	186	390	64	46	123	113	587	127	22	385	205	424	60	386	5	609
184	195	132	58	97	151	120	264	432	605	319	155	775	843	895	1145	130	133	126	137	64
185	50	218	923	733	515	1691	26	741	317	33	60	68	531	390	287	1150	381	45	609	1523
186	280	372	437	435	1106	23	256	306	1526	228	184	219	337	1096	283	43	2180	2438	365	1902
187	68	104	277	733	327	352	69	184	936	311	876	860	501	897	237	788	873	294	898	64
188	48	92	68	132	113	406	97	317	85	244	151	541	264	237	51	533	189	171	58	23
189	124	273	213	127	431	600	22	9	97	67	486	374	26	64	167	1466	217	177	259	594
190	822	866	638	1399	788	352	793	2265	811	1135	810	179	2235	668	618	508	812	1690	181	561
191	48	117	58	125	240	605	843	156	123	40	1058	514	246	110	217	210	376	188	144	251
192	766	420	559	184	206	170	1283	29	44	629	174	1240	726	743	1231	1001	0	1278	1497	539
193	690	521	729	104	1194	4	657	335	537	164	793	396	290	221	179	50	866	352	534	1165
194	132	60	160	619	605	364	1018	740	51	646	896	555	783	767	970	599	558	283	10	586
195	51	48	244	184	68	23	669	167	524	92	97	3	44	134	113	43	509	127	132	305
196	51	128	48	244	23	280	124	246	92	134	184	67	38	171	283	64	44	116	127	259
197	132	5	171	97	385	642	195	755	33	514	386	126	50	123	104	714	277	895	646	10
198	264	195	117	166	62	137	58	895	48	125	319	1058	133	110	437	123	146	163	27	59
199	880	1691	134	788	881	937	332	104	733	50	915	870	923	875	38	69	2237	800	3	935
200	1194	382	184	524	444	803	116	400	517	437	305	315	173	372	417	1256	828	283	505	171
201	264	126	189	910	104	116	58	164	1118	900	124	38	335	575	84	137	27	167	138	788
202	437	39	704	439	593	27	917	498	305	465	518	1599	244	1368	383	1528	264	85	417	520
203	92	151	264	189	58	97	171	128	90	385	319	5	133	244	528	713	1145	669	843	57
204	743	199	321	535	1240	1494	420	434	170	546	960	2232	246	994	29	104	209	998	661	338
205	189	113	277	60	97	64	104	733	512	124	62	1005	202	273	790	22	155	263	98	38
206	406	68	533	97	340	349	92	86	189	837	541	517	519	132	44	993	949	885	831	1162
207	669	44	67	244	0	64	97	559	434	217	790	167	321	132	1131	431	22	210	945	105
208	352	880	788	501	69	919	800	908	231	881	937	915	876	38	332	897	104	454	790	870
209	117	1482	130	120	137	849	1665	1202	163	895	78	90	148	133	157	62	1184	2780	1078	432
210	340	1812	993	1813	1114	1808	533	1810	885	1817	1811	1005	949	860	1162	2063	68	237	532	837
211	48	51	244	711	171	124	264	104	78	246	127	669	92	195	290	64	164	168	132	59
212	171	104	134	729	221	164	690	113	400	89	521	396	22	1194	5	534	335	148	290	382
213	499	1200	243	335	537	788	1150	237	221	522	4	352	179	534	657	287	561	831	1181	1157
214	113	132	64	189	97	124	160	48	127	92	528	217	68	151	714	58	277	209	22	86
215	13	183	565	15	399	711	206	623	171	642	385	756	537	1529	1666	723	84	797	1644	1346
216	104	44	48	189	132	97	237	92	124	127	60	406	38	541	184	499	134	531	3	50
217	104	69	501	866	3	876	38	790	873	4	184	541	516	898	454	508	305	327	2057	134
218	104	273	184	68	231	4	134	790	315	541	305	866	317	733	22	64	406	237	519	350
219	499	48	128	134	259	38	524	831	67	280	97	132	43	124	113	515	64	669	317	509
220	917	894	1967	264	325	921	255	242	465	128	328	910	1687	51	259	523	226	1273	925	48
221	44	132	48	92	189	127	406	38	541	349	128	533	209	50	831	5	62	51	23	949
222	189	567	895	64	58	117	1256	273	33	738	74	731	590	808	521	91	1091	22	274	713
223	116	381	5	167	128	283	171	124	505	3	50	127	189	113	246	38	176	524	92	27
224	104	315	43	499	167	276	280	38	2133	457	365	266	226	2474	505	258	357	1011	2491	815
225	124	711	385	186	127	200	792	139	64	22	44	587	386	205	713	26	273	175	642	203
226	104	38	788	352	68	515	4	305	273	263	277	350	231	243	237	512	132	541	3	524
227	237	949	533	541	349	519	993	517	831	3	837	97	544	132	524	38	531	92	173	48
228	132	949	3	38	406	517	541	283	23	322	305	531	134	51	429	173	178	184	43	853
229	124	64	104	669	128	92	5	167	134	662	420	246	217	84	60	41	3	184	546	434
230	273	1115	1158	64	600	15	1005	431	603	715	1149	1131	128	594	1111	7	51	994	277	9
231	104	515	290	206	527	221	22	815	537	141	177	13	797	5	51	316	343	534	168	273
232	9	608	726	1531	153	609	612	381	417	37	26	1761	40	113	420	17	12	25	44	124
233	128	48	51	104	280	124	244	123	105	92	171	64	39	246	38	26	27	151	437	134
234	535	1120	29	22	662	994	220	170	1247	1457	617	124	1651	539	1344	1987	1520	603	96	2577
235	44	104	26	48	128	669	22	113	23	92	244	9	38	273	246	714	743	662	68	96
236	104	116	113	48	1181	50	134	92	164	237	60	290	132	335	521	221	534	729	400	20
237	105	87	1730	111	23	1394	51	54	167	1633	420	1528	1098	1064	1628	2030	143	1070	1586	280
238	104	51	244	167	280	246	128	259	116	1106	109	381	171	504	417	283	529	669	383	3
239	113	209	62	60	662	48	92	748	26	213	199	5	528	211	277	210	646	434	586	96
240	714	209	44	64	669	246	127	214	51	48	113	434	1018	189	376	136	1241	210	60	244
241	189	97	160	40	48	184	62	116	155	145	151	58	514	217	50	134	243	4	51	246
242	104	221	335	290	537	184	177	22	381	614	534	20	15	797	382	515	7	19	315	164
243	104	134	189	171	124	48	92	23	128	132	127	60	283	51	40	38	167	381	151	280
244	643	748	711	211	22	97	713	737	212	132	205	655	98	864	139	1251	92	117	1578	597
245	33	5	13	273	104	207	45	134	547	171	642	19	221	335	168	189	44	124	537	26
246	128	105	51	104	669	0	280	124	420	67	38	92	428	246	41	123	127	1106	153	9
247	277	209	68	714	38	104	48	273	790	60	62	651	213	512	237	189	214	541	210	218
248	104	48	124	64	92	127	273	38	51	23	68	711	244	168	669	27	184	280	547	26
249	406	68	237	1712	92	97	533	499	48	189	517	349	541	132	837	44	831	340	885	127
250	113	64	124	44	127	189	132	714	217	209	60	210	58	62	78	643	186	68	669	5
251	97	62	60	160	155	195	58	92	151	117	44	64	264	78	255	188	541	127	259	124
252	305	167	23	524	3	38	280	128	505	43	219	2180	109	500	266	1106	48	383	67	453
253	1005	964	1119	1130	1131	594	1115	1004	294	1114	1121	714	974	44	868	603	1126	1149	124	743
254	22	711	78	26	151	117	186	643	587	205	432	195	713	5	213	775	104	385	528	586
255	78	62	151	1475	195	150	90	210	113	255	93	714	209	217	120	216	208	58	44	1468
256	132	62	171	160	432	68	64	148	124	244	44	788	512	58	133	86	155	167	40	237
257	171	280	92	167	51	244	113	437	59	27	123	195	148	58	124	39	895	67	259	134
258	23	184	280	38	529	524	256	1106	68	151	97	509	383	381	945	317	326	113	171	515
259	160	60	619	528	146	133	78	1674	155	843	107	130	119	120	319	72	1202	202	564	1145
260	244	48	128	259	264	246	124	132	336	189	23	123	148	195	62	117	40	255	164	432
261	619	60	119	591	762	1133	783	1000	564	189	160	113	758	1209	555	97	630	86	277	840
262	64	124	171	26	127	48	184	382	283	51	50	33	92	151	168	244	62	19	4	160
263	558	424	205	586	641	210	171	644	97	62	1308	1604	1230	625	207	857	678	1298	528	666
264	45	134	381	608	40	585	321	46	44	648	116	719	661	82	632	612	26	33	417	708
265	420	9	766	51	22	381	128	64	50	669	38	531	153	174	116	40	246	661	206	273
266	128	104	437	171	134	151	116	113	27	39	417	264	283	40	189	1106	259	59	132	504
267	729	690	171	1256	400	27	880	521	1324	1364	703	566	571	1685	1333	1408	352	657	113	104
268	104	38	184	68	3	524	51	128	167	48	317	831	134	790	23	244	533	509	515	280
269	48	420	23	113	321	134	97	1158	153	167	766	22	50	3	597	136	1466	189	629	546
270	189	5	22	50	10	4	116	390	331	48	9	558	335	151	19	537	148	8	609	535
271	273	124	44	62	189	790	22	669	195	243	264	244	58	125	69	4	67	350	866	733
272	113	127	151	148	68	86	22	186	116	406	514	78	541	133	10	738	26	128	1145	647
273	38	134	128	305	3	352	64	23	790	315	127	246	0	22	733	113	132	26	541	231
274	127	41	385	44	92	792	48	1308	669	0	424	755	714	198	51	213	186	19	386	625
275	1158	209	321	44	124	669	0	84	213	127	64	92	128	420	431	51	9	1115	48	97
276	104	48	132	51	167	124	92	244	40	437	27	264	23	151	381	164	44	221	38	60
277	1812	1735	974	1813	1734	1736	1818	2386	1119	1005	1819	2976	1679	1817	3006	2298	1816	3007	2839	2389
278	78	136	210	199	669	48	57	151	123	139	127	215	385	711	90	428	839	719	1545	92
279	170	199	206	1529	177	559	723	183	631	797	600	175	420	321	756	1517	174	597	22	1120
280	184	266	167	524	372	499	1488	280	306	831	2474	284	535	275	383	365	2483	258	509	417
281	264	911	151	48	62	92	195	120	97	128	255	1118	137	895	146	74	433	432	125	202
282	132	113	189	97	160	62	151	38	64	432	538	148	195	133	128	202	104	126	124	27
283	64	273	26	127	643	864	740	512	641	586	603	717	202	733	840	619	1133	754	1341	155
284	51	1023	486	244	104	669	128	2011	559	167	23	259	366	428	1064	1272	275	383	529	177
285	51	128	167	280	23	134	92	113	189	151	437	68	38	184	499	259	283	132	164	97
286	305	38	435	372	51	246	454	500	317	315	68	259	109	505	669	258	515	733	504	263
287	64	97	60	151	48	160	58	209	117	150	669	205	166	587	26	155	1018	123	119	86
288	209	44	246	714	127	48	546	743	1466	611	64	210	67	244	259	336	104	92	664	62
289	280	134	244	48	164	221	283	382	264	246	184	381	504	38	189	305	39	396	151	176
290	428	115	417	82	547	42	12	1531	1098	723	1106	123	693	865	2041	111	199	14	128	1761
291	132	64	113	51	62	743	48	209	60	714	217	127	26	128	244	184	22	662	92	23
292	509	67	1115	244	84	374	383	283	0	48	372	524	1158	92	529	790	1118	273	504	259
293	104	315	515	527	350	116	357	275	221	176	1289	141	342	51	244	815	260	373	20	769
294	104	919	69	541	873	317	897	48	3	454	733	931	338	877	127	311	124	519	515	1168
295	603	294	44	273	64	22	277	1114	104	600	124	1126	662	263	26	1119	132	97	1115	594
296	40	246	22	259	515	381	64	50	189	171	0	97	766	38	177	535	420	531	113	43
297	44	531	50	831	68	517	64	189	97	22	40	124	60	132	949	15	4	406	92	26
298	246	23	134	766	38	3	420	48	68	315	167	128	67	524	321	559	499	259	486	43
299	64	199	44	669	755	139	92	78	57	5	587	26	105	9	123	386	719	23	1475	205
300	189	134	20	350	534	151	499	1200	64	259	316	176	657	521	273	733	231	179	264	1181
301	647	537	738	909	793	1088	104	521	179	163	515	343	48	316	843	746	164	319	699	900
302	184	280	134	167	315	164	67	246	504	259	382	128	221	275	505	437	3	171	515	357
303	1450	1240	2300	1283	2712	1449	1446	1534	2347	3287	1581	2701	2231	1453	985	1451	136	1253	1491	1158
304	1808	1179	1734	1813	1899	1732	1735	1815	2376	1141	1149	1005	1741	1505	1570	760	584	294	1736	2259
305	499	92	541	113	97	290	127	3	184	1181	831	116	352	480	349	148	85	335	124	537
306	321	1240	661	338	766	1253	1283	9	718	1450	121	1195	236	960	1449	136	1231	47	662	170
307	124	22	206	189	132	92	84	642	184	183	213	210	0	175	381	486	78	515	547	145
308	132	124	64	44	78	60	23	264	68	195	58	432	123	209	150	434	148	90	376	433
309	40	4	729	381	34	32	104	1256	396	639	30	566	437	164	116	731	283	606	113	39
310	132	48	97	60	124	189	92	104	68	237	160	62	58	128	406	26	5	171	40	217
311	23	104	420	669	105	48	134	124	766	321	661	246	47	153	127	280	434	546	381	64
312	499	38	184	3	831	44	51	48	246	92	97	406	321	533	524	669	128	134	349	127
