id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19
26	766	559	9	611	124	199	246	662	434	719	0	633	1253	51	174	629	64	770	1158	23
27	134	381	9	128	321	661	244	0	153	505	669	22	48	662	283	1106	559	743	1158	417
28	215	714	214	664	44	211	199	127	546	57	213	728	1578	1563	1018	132	990	48	160	2292
29	524	372	831	246	280	43	499	134	3	305	505	266	383	68	444	317	2180	435	509	1902
30	633	175	15	585	1236	600	183	45	562	1795	851	617	1509	1631	1516	755	76	1298	696	756
31	23	524	499	167	831	68	3	134	184	244	305	280	92	372	43	533	67	509	517	256
32	1158	209	246	44	1131	486	431	153	743	428	611	964	84	338	67	1582	714	48	719	1730
33	116	13	547	729	171	19	89	335	84	207	1301	521	900	382	828	426	33	20	198	566
34	723	153	411	134	414	770	199	23	321	547	115	648	661	170	109	0	2041	381	47	26
35	64	184	669	128	92	177	259	171	134	15	1228	755	206	547	67	642	167	797	0	316
36	33	104	10	40	729	283	690	390	134	4	207	27	189	14	381	221	1256	50	22	400
37	690	1256	396	557	27	1359	164	1024	576	10	1526	89	593	1528	39	283	116	1338	704	1745
38	104	866	501	69	3	454	897	873	508	800	541	516	869	898	332	512	1135	445	881	243
39	99	6	655	1472	215	1468	44	1698	113	748	845	1080	199	975	528	615	1071	728	216	1154
40	104	134	4	263	128	305	184	790	113	381	167	132	788	171	40	50	435	48	3	116
41	643	217	641	214	754	189	758	277	775	737	975	1041	558	112	615	587	1075	1674	98	857
42	352	866	3	4	880	231	305	69	501	937	332	862	273	800	733	908	790	508	732	68
43	44	10	64	682	632	612	207	189	46	596	209	390	1005	33	97	635	331	14	1046	213
44	690	400	396	803	1338	221	1038	521	1681	674	583	1364	871	1644	392	1386	369	983	1596	723
45	2376	1505	2382	1178	1818	1899	1217	2641	2651	2393	2383	3006	1134	1006	2671	1732	1977	2259	1229	2365
46	51	420	246	244	1106	105	104	280	669	48	1528	124	109	381	134	661	428	321	9	259
47	64	33	60	151	390	575	608	567	62	843	45	164	711	590	163	335	1256	1341	713	1382
48	44	97	127	92	78	217	246	51	669	376	128	743	714	546	259	26	432	186	167	434
49	517	406	831	499	3	519	545	178	1712	544	173	237	541	349	531	2279	2056	267	872	522
50	499	517	531	4	68	837	3	184	38	349	949	406	519	524	788	541	1162	113	885	533
51	97	92	132	240	264	78	160	130	432	406	90	189	65	93	843	68	137	1145	1665	72
52	322	555	98	970	96	542	714	263	758	189	619	242	958	1190	119	1258	646	381	1155	1328
53	766	633	183	177	22	1195	756	797	562	723	13	547	1001	170	420	1310	696	642	1448	19
54	23	48	104	51	124	44	113	381	246	134	64	127	26	9	40	669	171	27	123	0
55	116	515	164	315	221	171	40	317	335	509	168	524	470	305	669	273	124	283	437	242
56	949	517	499	340	831	349	885	1712	519	541	860	1162	1887	173	3	853	113	545	524	2056
57	113	586	160	119	48	603	741	666	218	740	19	678	40	23	600	273	755	970	622	424
58	9	661	669	726	23	124	662	1253	26	611	64	128	2	665	381	218	434	127	22	184
59	264	113	195	189	151	166	132	160	48	78	150	895	62	27	891	90	116	117	437	1256
60	544	545	519	340	237	387	267	178	3	860	992	522	429	949	1524	1887	872	1935	993	2241
61	136	1310	1528	153	770	1272	171	719	128	792	1503	42	124	382	116	23	437	729	1586	78
62	315	231	317	897	732	1135	305	800	263	445	4	919	516	372	908	3	877	68	363	327
63	113	132	97	48	189	60	788	4	541	44	406	128	317	40	124	50	171	837	184	86
64	92	151	195	895	189	97	23	150	128	117	123	160	90	167	669	27	713	110	68	5
65	4	50	64	22	40	44	237	92	189	38	273	3	531	517	127	15	541	134	5	788
66	420	153	105	428	719	0	199	669	766	23	559	770	9	565	414	1545	723	1394	143	87
67	134	420	206	44	321	381	723	50	9	124	0	499	64	315	177	535	23	661	51	246
68	167	51	383	23	1106	246	453	258	355	306	67	337	259	1902	491	520	2180	505	542	256
69	790	876	897	873	908	454	800	898	880	877	937	516	2215	869	881	372	368	445	889	1162
70	104	68	38	541	406	237	788	48	4	64	92	134	733	519	44	860	132	790	305	69
71	23	116	113	38	167	51	27	381	3	437	40	246	92	68	124	244	283	305	132	44
72	605	86	44	1018	1075	195	740	107	647	1674	843	1101	125	22	277	1000	737	1103	1209	1145
73	420	766	321	23	184	67	486	134	128	0	170	661	434	1240	174	945	167	48	629	275
74	682	34	1043	33	632	35	46	620	907	16	608	2193	1025	596	2289	388	2283	40	1867	783
75	48	184	499	23	831	280	92	113	305	315	132	517	97	256	67	372	531	515	505	116
76	352	866	501	305	908	184	800	919	372	897	134	880	515	332	898	881	4	869	889	435
77	134	535	539	412	33	381	608	723	45	400	1311	648	645	361	10	1520	639	50	260	609
78	104	3	38	48	406	68	113	92	533	128	23	134	51	541	1712	167	132	85	27	97
79	40	189	92	10	124	134	33	104	167	44	132	38	381	437	151	264	280	4	26	39
80	559	669	1231	44	136	743	1092	1466	1158	1237	718	206	124	994	661	338	1283	51	213	236
81	48	92	246	322	280	60	155	68	64	437	202	156	124	137	905	317	251	86	465	283
82	64	237	113	1691	788	541	939	359	132	860	124	531	189	5	935	932	184	862	1846	651
83	113	64	97	189	62	22	160	669	78	26	210	743	643	246	277	213	128	51	528	434
84	68	406	519	541	38	517	178	831	499	949	872	524	544	1935	860	1157	545	1712	317	387
85	10	25	33	390	4	8	612	46	1046	50	682	40	32	608	609	37	9	632	2183	1047
86	643	78	60	528	497	62	64	546	1018	160	1092	189	714	119	775	1226	214	155	767	646
87	104	174	246	105	124	128	199	559	661	134	770	565	67	22	206	15	1348	633	9	44
88	104	44	127	124	97	184	64	68	22	113	669	189	5	92	132	237	51	499	217	84
89	104	246	132	259	195	244	264	113	148	290	145	128	272	97	432	78	117	255	326	343
90	766	183	206	770	199	1298	797	22	104	13	420	1529	565	170	392	756	631	1310	84	865
91	33	25	60	44	64	1691	1846	939	541	35	1523	935	632	124	26	22	1076	273	1054	783
92	132	155	195	64	762	630	643	646	117	124	133	1018	217	1133	187	564	1715	130	120	127
93	1005	1808	1810	1111	1179	974	1130	1812	1114	1000	209	594	868	1811	603	294	1004	431	1570	1131
94	104	244	246	259	145	134	171	280	64	184	60	44	195	40	432	160	272	38	127	326
95	104	167	280	124	171	113	27	381	38	127	26	246	669	283	420	1528	547	189	97	264
96	1450	665	1240	766	1448	1253	1454	960	1511	1491	1503	1158	111	2040	174	199	1619	718	2041	1582
97	104	124	113	22	44	189	127	97	92	5	171	15	26	273	84	132	116	38	51	60
98	104	499	531	524	519	173	1105	949	178	349	544	885	2091	134	1157	1613	317	429	4	40
99	113	97	189	132	78	62	151	195	264	117	217	210	90	148	643	171	432	166	605	155
100	195	60	117	605	78	843	124	150	133	92	630	148	163	146	130	895	155	186	264	151
101	104	38	788	273	50	766	231	541	790	246	44	64	524	669	1348	454	732	908	69	263
102	60	58	202	432	843	264	64	126	48	319	137	762	44	564	1145	1184	188	124	90	555
103	788	38	873	876	919	454	908	69	305	800	3	445	516	866	68	315	508	372	732	891
104	97	113	127	217	78	62	210	643	434	209	92	546	664	136	199	211	160	60	711	189
105	417	381	420	414	723	9	174	26	729	221	1256	171	369	5	1106	238	437	45	124	64
106	559	136	199	338	1253	1237	121	434	629	1675	1963	560	839	766	1283	1847	486	1451	1730	159
107	499	97	831	237	44	64	189	531	124	132	949	349	127	92	22	84	5	60	885	743
108	22	608	5	596	612	558	46	19	206	719	726	642	585	37	207	682	424	10	426	2
109	97	48	92	132	406	885	533	317	1712	255	949	38	340	246	837	128	524	189	62	432
110	280	51	437	23	1528	134	417	104	116	504	156	27	39	381	109	221	505	67	151	238
111	9	1126	1158	1253	1283	44	321	632	726	420	629	998	46	1195	1540	611	585	964	661	212
112	949	349	533	837	517	387	532	60	1162	885	831	92	999	293	202	697	1887	1879	1678	173
113	10	37	609	34	50	32	25	1045	35	16	1076	741	389	44	1020	1531	2183	2223	1086	923
114	237	406	97	349	837	541	885	1162	132	92	44	544	189	532	831	60	64	1005	1813	387
115	277	68	104	541	38	64	273	113	406	733	132	860	4	60	97	936	124	317	327	92
116	44	754	124	641	217	214	26	840	1259	1004	737	211	1119	1037	1722	783	237	676	1474	112
117	127	60	78	385	217	171	186	669	264	23	587	205	246	40	434	646	110	128	51	117
118	923	32	25	389	1314	1020	16	1086	8	1045	2183	632	1035	46	1523	134	207	608	104	788
119	51	669	246	559	321	1158	97	84	420	743	92	213	336	184	38	64	766	217	206	662
120	990	754	44	714	97	98	217	758	189	124	555	155	591	113	641	1259	748	605	86	702
121	113	97	132	62	160	78	92	117	58	210	432	264	155	528	186	125	214	843	711	148
122	273	1558	501	799	199	1387	861	1233	1649	1251	565	38	829	213	385	135	790	755	1557	54
123	167	104	280	51	128	305	246	244	134	38	383	417	48	1528	372	1106	504	256	435	444
124	669	434	97	48	44	124	92	127	246	209	546	714	51	213	23	128	62	743	38	259
125	134	417	420	109	104	381	153	505	23	174	382	723	321	26	9	1522	726	51	1106	1488
126	97	113	406	44	244	349	151	58	524	517	546	3	272	78	519	264	376	67	885	432
127	719	585	199	1631	44	64	45	14	726	1015	721	124	420	153	723	655	9	2	22	76
128	78	433	336	97	151	195	122	120	214	222	434	264	92	150	348	130	324	160	127	1107
129	1475	217	714	92	160	711	60	199	748	646	1018	195	669	713	86	208	767	839	975	119
130	51	542	67	958	365	1488	258	276	381	284	366	945	383	504	2483	266	1241	48	132	743
131	13	614	104	273	184	15	116	22	177	642	537	1210	815	797	1301	352	221	198	741	1176
132	280	85	164	788	92	283	51	171	444	273	41	68	244	1256	454	509	465	504	406	908
133	189	160	97	58	432	605	843	125	148	1145	68	264	541	64	78	349	119	630	150	860
134	38	4	866	184	273	315	3	68	919	876	454	512	877	243	932	881	869	898	1135	1691
135	22	600	381	797	535	10	608	7	177	743	756	104	15	168	390	798	424	539	994	29
136	104	132	264	27	128	64	69	3	68	437	501	97	85	124	263	417	512	44	908	4
137	246	23	48	546	486	559	184	258	97	524	321	44	1456	420	795	256	136	743	276	132
138	22	217	97	758	1241	797	15	19	1005	132	990	192	177	1158	113	1270	60	1018	535	754
139	321	104	766	559	723	1450	1449	1195	629	1253	726	246	153	1240	134	1278	1158	9	719	1231
140	420	321	246	44	51	669	559	124	23	766	9	128	662	0	153	64	134	661	1253	174
141	51	134	244	23	40	113	64	317	381	315	68	515	92	499	189	280	5	22	50	669
142	48	171	305	4	128	64	23	167	733	264	280	246	51	151	435	124	541	60	85	317
143	113	38	48	189	64	97	60	92	44	134	124	237	733	4	541	184	788	62	127	58
144	184	38	4	273	733	454	243	231	866	263	732	218	332	305	50	1150	800	897	1135	435
145	9	26	22	321	662	199	14	723	134	608	1158	600	23	1195	770	128	611	213	19	1253
146	97	132	264	189	62	124	432	128	171	166	433	110	51	319	74	528	259	27	59	605
147	386	150	166	895	124	528	646	119	6	62	713	319	849	133	719	975	656	171	120	587
148	104	132	68	92	336	434	145	127	167	124	317	497	258	343	831	533	194	229	714	515
149	184	420	273	435	280	669	116	174	5	499	67	321	168	9	417	383	68	661	259	515
150	189	116	733	283	97	26	376	437	531	109	769	173	15	896	164	418	315	690	528	369
151	104	189	515	132	116	335	97	243	290	184	113	22	44	537	331	788	909	740	124	60
152	352	1162	4	1157	237	932	1887	340	522	1150	812	517	508	541	406	515	50	231	2323	732
153	104	38	134	788	790	305	3	218	541	263	515	246	919	732	44	891	69	350	524	50
154	534	171	13	40	89	22	164	547	729	290	335	657	900	396	221	20	15	175	814	5
155	27	3	396	171	481	382	1359	164	38	567	639	280	435	1366	116	128	39	48	428	167
156	22	711	755	633	62	113	669	177	676	75	210	132	382	642	814	587	19	1185	51	203
157	9	321	1158	726	609	585	723	1195	1253	153	629	766	414	8	338	559	1450	649	1126	45
158	184	231	866	305	733	790	69	800	908	937	454	732	919	515	1691	350	317	435	941	876
159	68	38	64	44	406	92	124	48	134	23	128	531	127	533	831	541	97	499	22	517
160	23	174	669	67	661	766	0	104	275	1730	170	1651	355	259	1545	434	9	795	87	1529
161	104	132	4	60	97	64	3	134	733	517	160	1712	44	86	69	352	860	519	195	148
162	432	375	86	1162	237	1118	993	58	775	117	268	38	936	1172	788	921	322	2259	146	555
163	420	719	2	723	414	9	134	115	82	199	585	174	321	1531	14	338	23	648	1847	679
164	600	1004	611	1005	603	615	1474	212	1119	1000	948	758	77	1110	206	1001	646	998	754	961
165	376	40	1118	221	33	141	10	538	603	515	167	64	5	743	246	290	206	1014	740	482
166	104	1712	68	519	92	831	267	541	480	48	544	387	173	85	2058	237	1613	1244	463	524
167	104	64	22	113	127	48	5	97	132	116	128	171	60	184	92	38	23	217	244	134
168	124	97	104	434	116	244	711	175	755	183	611	661	547	168	662	766	1228	218	597	174
169	124	132	38	434	662	213	237	51	277	338	60	1158	128	559	0	218	189	546	541	406
170	104	51	244	23	184	128	259	67	48	499	167	831	44	524	434	43	486	0	795	321
171	559	766	420	199	321	1195	669	633	661	770	206	1158	597	1253	1450	434	486	629	565	0
172	1231	1237	2232	236	104	0	70	127	662	719	48	124	499	2233	209	2577	861	1542	111	184
173	160	124	44	195	60	528	127	605	150	48	214	714	843	86	619	125	646	711	1018	120
174	51	244	116	40	221	105	39	67	41	437	164	642	390	38	259	10	382	504	206	174
175	1176	13	1210	727	735	1038	642	19	273	792	772	183	1303	15	577	399	701	742	563	711
176	44	124	22	714	611	669	62	994	48	51	246	376	213	23	758	128	1241	434	664	646
177	26	596	22	612	424	2	207	385	741	37	558	426	682	719	96	2350	203	1046	10	153
178	646	754	643	644	641	840	856	96	211	586	1000	385	119	847	1003	619	678	1724	1010	642
179	524	372	23	67	246	669	167	1244	509	305	444	48	2214	533	259	415	317	173	1986	280
180	713	1228	792	385	587	642	1313	84	1308	614	715	1251	139	1301	116	44	1018	601	145	577
181	290	184	221	499	350	51	537	20	317	1200	521	524	259	92	246	113	176	381	4	3
182	420	669	0	199	321	246	124	51	128	23	434	338	44	1158	273	153	38	174	127	9
183	124	26	44	64	9	390	186	46	113	22	385	123	386	127	587	424	609	19	5	205
184	195	132	97	58	120	843	264	432	151	605	130	155	775	1145	319	895	64	133	93	137
185	50	218	733	923	515	26	33	317	1691	741	60	531	68	113	390	381	287	45	1150	609
186	280	372	437	435	23	1526	256	306	1106	228	337	219	184	1096	283	2438	1902	43	2180	95
187	104	68	277	733	352	184	69	860	501	327	936	788	876	311	237	897	44	64	3	873
188	48	92	113	132	68	406	317	97	85	541	237	244	264	51	189	171	58	151	533	242
189	124	273	213	22	127	600	431	97	9	26	177	486	64	259	374	217	67	321	184	797
190	822	638	866	1399	788	352	793	179	811	1135	2235	810	2265	668	181	508	290	446	618	2848
191	48	117	58	125	843	240	605	156	246	123	110	40	376	217	210	1058	514	38	251	891
192	766	420	559	184	170	206	44	1283	29	174	743	629	726	0	1240	652	1001	1278	669	1451
193	690	521	104	729	4	164	290	221	335	1194	657	537	396	793	866	179	50	352	788	638
194	132	60	160	619	605	364	740	1018	51	646	896	970	10	783	599	555	767	246	949	390
195	51	23	48	244	184	524	669	68	167	134	92	97	3	44	113	43	509	305	124	127
196	51	128	23	48	244	280	246	134	124	38	92	184	116	64	171	44	381	67	127	283
197	5	171	97	132	385	33	642	386	755	195	126	514	277	50	104	895	646	10	123	424
198	264	195	117	166	137	62	58	895	125	48	110	437	319	133	123	240	27	146	1058	59
199	880	788	134	1691	104	881	937	733	332	50	923	870	38	69	915	3	875	2237	935	800
200	1194	382	524	116	444	184	437	517	417	1256	305	400	315	803	372	828	283	173	505	171
201	264	164	126	104	189	116	58	910	38	575	1118	335	900	124	27	84	290	788	138	137
202	437	39	704	439	27	498	593	305	465	917	518	1528	1368	1256	417	244	383	264	85	1599
203	92	151	264	58	189	97	171	90	128	385	843	528	319	5	133	1145	713	669	244	57
204	743	321	420	199	434	535	998	1240	170	246	1494	546	994	960	661	2232	486	29	338	97
205	113	189	97	64	60	277	104	733	124	202	1005	512	790	38	62	22	263	155	273	740
206	406	68	97	92	533	189	86	349	340	541	837	517	44	132	519	949	993	60	38	1162
207	669	44	67	434	0	64	244	97	559	217	167	321	790	132	218	113	210	431	22	1131
208	352	788	501	880	69	919	908	800	881	937	38	876	104	231	790	897	332	870	915	873
209	117	130	120	1482	849	137	1665	1202	163	90	78	895	1342	133	2143	1184	62	432	148	2780
210	340	1812	1813	993	1808	1114	1810	533	1162	885	1817	949	860	2063	1005	68	237	837	1811	532
211	48	711	51	171	124	246	78	244	264	127	104	669	92	290	164	64	195	59	132	168
212	171	134	104	164	221	729	690	113	89	290	22	521	396	5	400	335	1194	382	534	27
213	499	1200	243	788	335	221	1150	237	537	4	352	522	831	534	815	179	287	657	732	862
214	113	64	132	97	189	124	160	48	92	127	528	217	58	68	151	22	86	104	277	78
215	13	183	565	399	15	711	206	385	642	623	1666	1529	756	171	688	84	797	5	723	1644
216	104	44	48	189	97	124	237	132	92	38	127	60	406	134	541	184	23	531	128	22
217	104	501	69	866	3	38	876	790	873	4	541	184	305	516	508	454	134	2057	898	327
218	104	184	273	68	134	790	4	231	315	866	317	541	305	406	733	732	22	350	237	64
219	499	128	48	134	524	38	259	831	67	317	280	97	669	113	132	124	509	515	43	64
220	1967	921	242	894	917	264	255	325	128	328	465	523	259	1687	51	1273	48	887	67	226
221	44	132	48	92	189	127	38	406	541	349	128	23	831	5	533	51	50	62	134	949
222	189	567	895	33	64	1256	58	117	590	521	74	731	1091	738	22	808	91	273	274	713
223	116	381	128	167	5	283	171	124	505	3	38	246	524	50	113	127	189	164	27	92
224	104	315	43	499	167	276	2133	280	38	457	365	266	258	1011	357	505	226	815	2474	2491
225	124	711	385	792	22	200	139	127	386	186	64	587	44	713	198	26	203	205	19	424
226	104	38	788	352	515	68	4	263	305	350	273	243	277	524	237	218	732	3	541	869
227	237	949	541	533	349	517	519	831	993	3	97	837	38	544	524	132	92	531	173	48
228	3	132	949	517	38	406	541	134	23	283	531	429	322	305	178	51	173	184	349	43
229	124	64	104	669	128	92	246	134	420	167	5	662	434	84	41	217	184	60	174	546
230	273	1115	1005	1158	15	64	600	431	603	1149	1111	715	635	994	594	1131	7	128	277	51
231	104	515	290	221	206	527	22	815	177	5	537	13	141	797	51	316	534	168	273	343
232	9	608	153	726	609	1531	417	612	381	420	37	26	40	113	25	124	23	44	1761	596
233	128	48	51	104	280	124	244	246	38	92	64	171	134	437	27	39	123	26	151	105
234	535	1120	994	662	170	220	29	22	124	1651	1457	617	1247	1987	1520	539	603	1344	2577	96
235	44	104	26	128	48	113	669	23	22	246	38	92	743	662	244	9	273	434	218	714
236	104	113	116	164	134	290	48	1181	92	50	221	237	335	60	521	132	534	27	20	729
237	105	111	23	420	1730	87	1394	54	1528	167	51	1633	1628	2030	1064	136	1098	143	1586	165
238	104	51	167	244	246	280	128	259	116	381	1106	109	504	417	524	383	171	283	38	669
239	113	209	62	60	662	48	26	92	213	748	528	5	434	210	277	646	96	199	211	664
240	44	714	209	669	64	246	127	434	113	214	51	48	376	136	1241	189	210	1018	259	60
241	189	97	160	40	48	184	116	62	155	145	217	58	151	134	243	50	514	246	4	51
242	221	290	335	104	177	184	537	22	614	19	15	20	381	534	164	797	382	7	515	89
243	104	134	189	171	124	48	23	92	128	127	38	51	132	167	60	40	381	283	531	280
244	643	748	711	22	211	713	737	212	97	205	655	132	139	1251	864	98	741	1578	136	117
245	33	5	13	104	273	207	19	45	134	547	221	171	642	335	189	124	26	44	168	290
246	128	104	51	669	105	420	0	124	246	38	428	280	41	67	134	92	153	434	127	1106
247	277	209	38	104	68	48	714	790	62	213	60	273	237	189	512	651	541	214	218	210
248	104	48	124	64	92	38	127	273	23	51	711	68	27	669	164	184	280	244	168	547
249	406	68	237	92	97	1712	533	48	499	541	517	189	132	349	64	44	38	127	831	837
250	113	64	124	44	127	189	132	217	60	210	62	78	714	643	58	209	669	5	186	68
251	97	62	160	60	155	92	58	195	117	151	64	44	541	188	255	264	78	125	259	127
252	23	305	524	167	38	3	128	280	43	505	266	219	500	109	383	67	2180	444	48	259
253	1005	964	1119	1130	1115	294	594	1131	1004	974	1121	44	1114	1126	714	868	1149	124	603	1000
254	22	711	78	26	117	643	151	186	587	432	213	713	205	195	385	5	775	528	646	58
255	78	62	90	150	195	1475	151	210	113	255	120	93	208	217	714	216	58	44	209	1468
256	132	171	62	160	432	788	64	68	202	148	124	317	116	58	86	237	244	44	40	184
257	171	280	167	92	113	51	437	244	27	59	195	123	124	148	58	39	38	134	259	67
258	23	184	280	38	524	529	256	317	509	97	151	383	1106	68	381	113	945	326	242	515
259	160	843	619	130	528	60	146	1674	133	78	155	119	120	1202	107	202	72	630	319	1145
260	244	48	128	259	264	246	124	132	189	23	195	148	117	164	336	62	123	255	432	437
261	619	119	762	591	60	1000	1133	783	189	113	160	564	86	555	1209	630	97	758	277	840
262	64	124	171	26	127	48	184	33	51	382	19	50	23	283	92	290	160	4	62	741
263	424	558	205	644	586	641	210	171	625	1308	1604	97	62	207	1298	857	528	1230	116	678
264	134	45	608	381	40	585	321	648	44	46	116	26	33	632	719	612	708	82	661	37
265	420	766	9	51	381	38	22	128	246	153	669	64	531	116	50	40	174	661	206	505
266	128	134	104	437	171	116	27	113	417	39	151	40	283	264	189	259	1106	59	132	124
267	690	729	1256	171	400	27	880	521	1324	566	1364	69	1685	113	1333	571	352	104	1408	703
268	104	38	184	524	3	68	128	317	51	134	48	790	831	167	23	244	788	515	509	263
269	48	420	23	113	321	134	97	766	153	22	1158	167	136	3	189	597	50	217	26	1466
270	189	22	5	10	50	116	390	4	335	331	19	558	48	9	609	535	151	8	218	537
271	124	273	62	44	790	189	22	669	195	243	125	69	58	350	264	866	244	67	733	146
272	113	127	22	151	86	148	68	116	406	186	78	541	10	128	26	202	514	738	23	133
273	38	134	128	3	305	23	64	352	246	790	315	127	113	0	733	22	26	541	132	5
274	127	41	385	44	792	92	48	1308	669	0	198	19	213	386	424	625	51	1228	113	755
275	1158	44	124	321	209	669	84	213	0	64	127	420	128	92	51	1115	431	97	26	48
276	104	48	167	124	132	51	92	23	164	27	437	40	264	221	244	38	381	151	44	246
277	1812	1736	1734	974	1818	1735	1813	1819	2386	1679	1119	2976	1817	1005	3006	3007	1816	2389	2839	2298
278	136	78	210	199	669	57	139	215	428	385	711	48	127	151	434	123	719	44	839	90
279	170	206	1529	723	177	199	420	183	559	797	631	600	756	321	175	1517	174	597	1120	661
280	184	524	266	167	372	1488	499	280	831	306	284	383	258	275	535	317	509	365	417	2483
281	264	911	48	62	92	151	120	195	97	255	128	74	137	202	895	125	1118	432	146	240
282	113	132	189	97	160	62	38	64	432	104	202	538	151	128	124	195	148	27	133	86
283	64	273	643	26	127	864	740	641	512	202	733	603	586	717	1133	619	840	754	1341	605
284	51	486	1023	104	244	669	128	2011	23	167	559	259	428	177	275	366	383	529	1064	41
285	128	51	23	167	134	280	92	113	38	164	437	184	189	259	151	64	68	3	381	283
286	305	38	435	372	246	51	317	454	500	315	68	259	669	505	109	2036	420	258	788	515
287	64	97	60	160	48	151	58	117	150	669	209	166	119	843	155	587	605	90	26	205
288	246	44	209	714	743	127	546	48	1466	64	611	210	259	664	67	244	62	104	92	336
289	134	280	164	221	48	244	382	246	283	38	381	184	290	264	39	89	305	396	189	504
290	428	417	547	115	82	42	723	693	111	1106	1531	1098	167	865	648	392	766	123	45	770
291	132	64	113	51	743	62	60	48	217	127	128	714	26	209	244	184	23	22	92	662
292	509	1115	67	244	84	383	374	372	524	283	790	0	259	504	48	1118	529	273	317	506
293	104	116	315	515	221	527	350	357	275	176	342	141	51	244	1289	815	260	164	20	335
294	104	69	919	317	541	873	48	897	3	733	877	454	338	931	127	268	124	524	519	1168
295	294	44	603	273	64	277	22	124	600	1126	1119	1114	26	104	662	263	97	743	1115	132
296	40	246	22	259	515	381	64	189	766	38	171	50	290	97	177	113	0	420	221	243
297	44	531	831	50	64	189	97	517	68	40	22	124	60	4	132	26	38	15	949	5
298	246	23	134	38	420	766	524	3	128	315	48	167	321	68	67	559	259	499	486	43
299	64	44	199	669	139	78	755	92	57	386	26	587	5	23	203	719	215	216	123	1475
300	189	134	350	20	534	64	1200	259	316	521	151	499	273	733	657	732	176	1181	264	27
301	647	104	537	1088	738	793	521	179	909	515	48	343	843	163	316	164	746	89	237	699
302	280	184	134	164	167	246	67	315	221	128	504	382	259	437	275	505	171	3	371	444
303	1450	1240	1283	2300	2712	1446	1449	2347	3287	2231	1453	1581	985	2701	1534	136	1253	1158	1608	1451
304	1808	1734	1813	1179	1899	1732	1735	1815	1005	1736	1505	1149	1141	760	2376	294	1741	1570	635	2259
305	499	92	541	113	290	97	3	127	184	352	1181	116	831	480	335	866	349	148	85	138
306	321	766	661	1240	338	1253	1283	718	1450	1195	9	121	1449	960	170	236	136	47	662	723
307	124	22	189	206	132	84	642	92	213	184	210	183	381	175	0	486	78	547	515	38
308	132	124	64	44	78	23	264	60	195	58	432	68	376	434	90	123	209	150	433	255
309	40	4	729	381	32	1256	104	164	34	639	396	566	437	116	30	113	606	731	283	608
310	132	48	97	124	60	189	92	104	68	237	160	62	58	128	406	5	40	171	22	26
311	23	420	104	669	766	105	134	124	321	246	48	661	153	47	434	381	127	719	64	26
312	38	499	184	3	831	44	246	48	97	134	524	406	51	92	533	128	541	669	321	519
313	153	414	111	766	115	669	559	693	338	124	2041	381	585	167	1730	12	45	246	718	1847
