id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19
23	104	5	547	184	171	64	124	221	26	382	40	176	381	167	315	290	41	19	283	38
24	132	189	97	104	68	277	62	155	38	86	512	287	40	5	929	605	619	217	860	133
25	729	89	400	695	1194	521	385	399	386	274	871	382	675	692	264	537	1301	1364	1298	895
26	766	559	9	199	611	246	124	662	629	633	434	719	51	174	64	0	1158	1253	770	22
27	134	9	128	321	381	244	661	0	669	153	22	505	662	283	559	48	1106	1158	743	171
28	714	215	214	211	664	44	199	127	546	213	1578	57	1018	728	48	132	1285	1563	990	662
29	524	280	246	372	831	499	43	505	134	3	383	305	266	68	444	2180	435	509	1902	317
30	633	175	585	15	183	755	1236	562	45	600	1795	851	76	617	1298	696	1631	1516	631	1509
31	499	167	23	68	244	524	3	831	184	134	280	92	305	372	43	533	256	509	669	67
32	1158	209	246	1131	44	431	486	153	743	964	338	611	67	84	428	714	1582	48	719	236
33	13	116	547	171	729	89	19	1301	84	828	521	382	426	335	207	900	1210	715	419	33
34	723	153	411	134	414	199	770	321	109	547	23	648	661	0	2041	45	115	170	1761	381
35	64	184	669	92	128	171	755	177	259	134	15	547	206	67	1228	642	167	156	499	58
36	104	283	33	729	10	40	690	27	4	390	189	207	14	134	400	381	1256	221	22	1333
37	690	1256	396	557	27	1359	576	1024	164	1526	283	593	39	10	89	1338	1528	116	1745	1592
38	104	866	454	69	873	3	897	800	501	508	512	541	516	898	881	332	869	1135	445	243
39	99	6	1472	655	748	215	845	113	1468	44	1698	199	975	1071	1154	615	528	216	1080	728
40	104	134	4	263	128	305	790	171	184	132	167	113	381	435	788	40	50	733	283	273
41	643	641	214	217	754	189	758	277	775	737	975	1041	112	558	1075	587	615	1674	98	857
42	352	866	880	4	231	3	69	937	862	305	800	733	273	332	501	908	790	932	508	732
43	44	64	10	682	612	632	209	46	207	189	97	596	390	1005	33	331	635	1046	213	14
44	400	690	396	803	1338	221	1038	1681	674	521	583	1364	369	1596	871	1644	392	1386	723	1516
45	2376	1505	2382	1818	1178	1899	1217	2393	2651	2641	3006	2383	2671	1006	1732	1977	3108	1134	1229	2259
46	51	244	246	420	1106	104	280	105	669	48	109	1528	124	9	321	381	134	661	259	504
47	64	33	151	60	390	608	567	575	45	62	163	843	711	335	755	1341	1256	590	164	137
48	97	44	127	78	92	217	246	51	669	714	128	546	432	743	376	259	186	26	167	5
49	517	406	831	499	3	545	519	1712	178	173	544	237	349	541	531	2056	2279	267	405	872
50	499	517	531	837	68	349	3	4	949	38	184	406	519	533	541	885	524	1162	788	1157
51	97	92	264	132	240	78	432	65	160	189	90	406	130	137	1712	93	903	72	1665	319
52	322	555	98	970	96	542	263	714	958	758	242	189	619	119	1190	1328	1258	529	646	381
53	633	766	183	22	177	1195	756	797	562	723	13	755	547	696	1310	1001	45	1448	170	614
54	48	104	23	51	124	44	113	246	9	127	64	669	381	171	26	40	134	27	123	0
55	116	515	315	171	164	221	40	317	470	509	335	168	669	283	273	242	124	437	537	529
56	949	517	340	499	349	831	885	1712	519	541	860	1887	1162	173	853	545	2056	3	532	113
57	113	586	160	119	603	48	666	740	678	741	218	40	19	273	755	23	720	842	622	600
58	9	669	726	661	662	124	23	64	611	26	1253	128	22	665	127	434	2	121	381	184
59	264	189	151	195	166	113	132	160	78	48	895	150	62	27	432	319	117	156	90	437
60	544	545	519	387	340	237	267	178	860	3	992	429	1887	1524	522	949	872	1882	2241	993
61	1310	1272	136	171	1528	770	153	382	128	792	1503	42	719	729	116	437	124	238	321	121
62	315	231	317	897	732	800	1135	263	305	445	919	4	516	372	908	3	363	68	877	932
63	113	132	97	48	189	60	541	4	44	788	128	406	317	40	124	171	50	837	86	58
64	92	151	895	195	97	117	189	128	150	123	23	669	160	167	90	27	68	205	5	713
65	4	64	22	92	50	237	44	189	40	273	531	127	517	38	15	3	541	352	5	788
66	420	153	105	669	719	0	199	428	766	559	9	770	23	629	1545	414	87	51	128	565
67	134	206	420	44	321	50	499	9	315	723	64	381	124	0	535	177	45	246	127	633
68	167	51	1106	383	453	306	258	246	23	355	337	67	1096	312	1902	2180	259	491	520	542
69	790	876	897	454	873	908	800	898	881	880	2215	937	516	445	869	889	877	368	372	932
70	104	68	38	541	406	237	788	48	64	92	4	733	860	519	134	44	132	69	273	97
71	167	116	23	38	113	27	51	381	3	437	92	246	40	283	244	68	124	132	44	5
72	605	86	1075	1018	44	740	107	195	1101	647	1674	125	843	1103	22	1655	737	277	1000	1133
73	420	766	321	23	184	128	67	486	0	134	1240	170	661	174	434	629	945	167	48	275
74	34	682	1043	35	632	33	620	46	907	16	608	2283	2289	2193	1025	596	40	388	1093	783
75	499	48	184	23	280	831	92	315	132	97	305	113	517	256	67	531	515	505	64	189
76	352	866	908	305	800	501	184	919	897	372	881	515	898	880	134	332	915	889	435	869
77	412	539	134	535	723	381	33	400	608	45	1311	361	648	645	639	260	1520	690	50	1454
78	104	3	48	68	406	38	92	113	533	128	23	134	1712	541	51	167	132	97	27	85
79	92	189	40	167	124	104	44	10	132	134	151	33	38	437	280	264	381	39	58	26
80	559	669	1231	136	44	1466	1092	1158	743	1237	206	718	994	338	51	124	1283	213	661	236
81	48	92	246	322	280	60	64	155	156	68	437	137	251	124	283	133	202	86	1058	905
82	64	237	1691	788	541	113	939	359	132	860	651	932	124	862	5	531	189	184	919	1846
83	64	97	113	189	62	22	160	669	78	26	743	213	210	643	246	128	277	51	58	434
84	68	406	519	541	38	517	178	499	831	872	949	544	1157	524	1935	860	387	1712	545	429
85	10	390	25	33	8	4	1046	612	46	682	9	608	609	40	50	32	16	37	632	35
86	497	643	78	546	60	1018	64	62	528	1092	1226	160	714	189	119	214	775	1041	767	664
87	104	174	246	105	559	128	199	124	770	22	661	633	134	67	273	206	244	9	565	1348
88	104	127	44	124	97	64	68	669	184	22	92	113	189	5	132	237	499	217	434	51
89	104	246	259	132	244	145	264	195	148	290	113	432	97	128	326	272	117	78	343	240
90	766	183	1298	206	199	770	22	797	104	13	1310	631	392	170	756	755	865	420	1292	1529
91	33	60	25	44	64	1691	35	1846	939	541	1523	632	1076	26	124	935	273	1054	22	2203
92	132	155	762	195	64	643	630	117	646	1018	133	124	217	564	1133	187	205	127	783	1198
93	1005	1808	1810	1179	1811	1114	1812	1130	1111	974	868	209	594	603	1004	1000	1119	431	1131	1505
94	244	246	104	259	145	171	64	280	432	134	184	44	60	160	40	195	127	326	38	272
95	104	167	171	280	124	27	113	127	38	381	26	246	669	283	189	420	97	547	1528	264
96	1450	665	1240	1448	766	960	1253	1454	1511	1491	1158	1503	2040	111	174	1619	199	1582	2041	1549
97	104	124	22	113	189	44	127	97	92	171	5	273	15	84	26	132	116	38	51	168
98	104	499	531	524	173	1105	519	949	349	178	544	1157	885	2091	429	1613	317	1485	1254	340
99	113	97	189	132	78	62	151	195	264	117	217	210	171	148	432	643	166	90	605	126
100	195	60	117	605	78	843	150	133	148	124	92	630	895	163	186	151	264	205	146	72
101	104	38	273	788	231	50	766	541	454	790	64	246	669	69	44	263	1348	732	199	350
102	60	58	432	202	264	64	843	564	762	126	137	319	48	44	188	1145	1184	124	555	1063
103	788	38	454	876	873	919	800	69	445	908	305	866	3	516	315	68	508	372	732	1387
104	97	127	217	113	78	62	210	643	209	546	434	92	199	664	136	211	160	189	711	60
105	417	420	381	414	723	9	369	174	171	729	26	5	1106	45	238	221	1256	803	64	437
106	559	136	338	199	121	1237	629	1253	434	1675	560	1963	839	1847	1283	1451	960	766	486	1466
107	499	97	831	237	44	64	189	349	531	949	124	132	92	127	22	84	5	885	1005	283
108	22	608	5	612	596	558	46	726	206	642	585	426	719	19	207	682	37	755	748	1046
109	97	48	92	132	1712	533	885	406	255	317	837	340	246	949	38	128	524	189	432	480
110	280	437	51	23	1528	104	134	504	156	417	39	116	27	109	151	381	505	221	238	67
111	9	1158	1126	1283	1253	321	629	632	726	1540	44	46	420	1195	585	998	964	1454	17	611
112	349	949	533	837	387	517	532	60	885	831	999	293	92	1162	697	1887	1678	202	2056	173
113	37	10	609	34	50	32	35	16	25	389	1045	1076	741	1020	1531	44	2223	2183	1086	923
114	237	406	97	349	837	541	885	132	92	532	544	1162	831	44	189	1005	64	60	387	1813
115	277	68	104	541	38	64	273	860	132	406	733	113	60	97	4	936	327	124	92	127
116	44	754	124	641	214	840	26	217	1004	211	737	1259	1119	1037	237	783	205	676	112	1722
117	127	60	78	385	171	217	186	264	669	205	587	246	23	646	434	586	748	40	117	156
118	923	32	389	1314	1020	16	25	8	1086	632	1035	2183	35	46	1045	1054	608	788	207	1523
119	669	51	246	559	321	1158	97	92	84	336	420	743	213	184	64	38	206	217	766	662
120	990	754	714	97	44	98	758	555	217	591	189	641	748	155	124	1259	113	605	702	86
121	97	113	132	62	160	78	92	117	58	210	432	264	186	214	711	125	528	148	155	150
122	273	1558	799	501	1387	199	861	1649	1233	1251	755	213	829	38	1557	790	385	135	565	151
123	167	104	280	51	128	305	246	244	383	38	1106	417	134	48	504	1528	435	256	372	39
124	669	97	48	434	92	127	44	124	246	209	714	546	51	213	128	62	743	23	1712	259
125	134	417	109	420	104	153	505	381	382	321	726	174	723	9	1106	26	1522	2	23	5
126	97	113	406	244	44	349	58	151	517	546	524	78	3	264	519	272	432	885	1232	67
127	719	585	199	1631	64	1015	44	721	45	726	14	851	153	76	420	723	1875	655	124	748
128	78	336	151	97	433	122	195	214	434	264	92	222	120	150	348	324	127	160	1919	124
129	1475	714	217	92	711	160	748	199	1018	60	195	646	669	713	86	208	839	767	975	775
130	51	542	958	67	365	258	1488	366	381	284	2483	504	276	945	743	383	132	156	97	48
131	614	13	273	104	184	15	22	116	537	177	642	1210	352	815	1301	797	1176	221	715	198
132	280	85	92	283	171	788	51	164	273	244	454	41	68	444	504	509	1256	465	1194	435
133	189	160	97	58	432	605	148	125	843	1145	264	68	541	349	64	78	630	119	137	150
134	38	4	866	184	273	315	919	454	3	68	876	512	881	932	243	877	869	898	1691	1135
135	22	381	600	797	608	535	7	743	10	104	177	756	798	168	15	994	390	539	283	29
136	104	132	264	27	128	64	69	437	97	68	3	512	263	501	124	417	85	4	148	44
137	246	48	546	23	559	486	97	184	258	321	795	420	1456	44	256	524	92	743	132	136
138	22	217	97	758	1241	15	1005	797	192	132	1270	1018	19	1158	990	177	748	113	669	754
139	321	104	559	766	629	723	1450	726	1449	1195	1240	1253	246	153	1278	1158	719	1231	9	134
140	420	321	246	51	44	559	669	124	128	9	64	662	766	23	153	0	134	48	174	127
141	51	244	134	23	40	64	315	113	515	68	92	499	317	280	381	22	5	189	171	669
142	48	171	305	64	4	128	733	264	167	23	280	151	246	435	51	124	1194	541	60	919
143	113	38	189	48	97	64	60	92	44	733	237	124	541	4	134	58	62	127	184	512
144	184	38	4	273	733	454	231	243	866	263	332	732	218	305	800	50	435	1150	1135	287
145	9	26	22	321	662	199	14	1158	134	723	608	128	213	600	633	770	611	23	411	1098
146	97	132	264	189	62	124	432	171	166	128	319	433	74	110	51	528	259	27	1712	903
147	895	166	386	150	124	528	646	119	62	849	171	319	6	656	133	975	713	641	840	719
148	104	132	68	336	92	145	127	167	434	124	497	317	258	343	714	533	831	229	194	515
149	184	273	435	420	280	669	116	174	499	5	67	321	9	168	68	383	417	259	350	515
150	189	733	116	283	97	26	437	376	769	531	109	173	896	86	15	808	315	690	396	369
151	104	189	515	97	132	243	116	335	290	537	184	22	113	44	331	909	740	171	124	350
152	352	1162	4	1157	1887	932	812	522	237	340	1150	517	231	541	2323	406	515	508	50	881
153	104	38	134	788	790	305	3	263	515	541	218	919	350	69	246	512	876	64	732	44
154	171	534	13	22	89	729	40	657	900	547	335	396	164	290	521	400	20	175	221	15
155	27	3	171	396	1359	382	481	639	567	38	164	1366	435	280	116	128	1407	91	39	82
156	22	755	711	633	62	669	676	75	113	382	177	132	210	814	769	642	587	1185	175	51
157	9	321	1158	726	609	629	585	8	153	723	1253	1195	414	559	338	45	766	1126	1450	47
158	184	231	866	733	305	454	790	800	937	69	350	732	919	515	1691	908	435	932	317	941
159	68	64	38	92	44	406	124	48	128	127	134	531	533	499	22	97	541	831	23	517
160	23	174	669	104	67	766	0	661	1651	275	1730	170	259	355	795	434	9	1545	87	1913
161	104	132	4	60	97	64	3	1712	134	733	517	160	69	352	387	86	44	860	148	519
162	432	375	86	993	1162	1118	775	237	58	117	936	1172	322	38	555	2259	268	65	146	788
163	420	719	2	414	723	9	82	134	199	115	321	585	1531	174	14	12	679	1847	1761	338
164	1004	600	1005	611	603	1119	1474	615	758	212	948	77	1000	206	1110	1001	989	646	754	96
165	376	40	1118	221	603	33	64	141	538	515	167	10	5	743	246	1014	470	740	206	280
166	1712	104	68	519	267	92	831	480	387	541	544	48	173	2058	1244	85	349	463	237	1524
167	104	64	22	127	113	97	5	48	132	171	116	128	92	184	60	244	38	217	84	168
168	124	97	104	434	116	244	711	755	175	183	611	168	661	547	597	662	1228	174	766	1158
169	124	132	38	434	662	237	213	51	338	559	1158	128	277	60	0	189	546	541	218	259
170	104	51	244	23	499	259	128	67	184	48	167	795	831	44	434	43	524	486	0	127
171	559	766	199	321	420	1195	633	669	1158	629	206	770	597	661	246	203	1450	1253	434	9
172	1231	1237	104	236	2232	0	70	127	719	662	48	499	209	2233	124	861	2577	111	1542	213
173	160	124	44	195	60	127	528	714	214	48	150	605	86	711	1018	619	843	125	209	646
174	51	244	116	40	105	221	39	67	41	390	259	437	38	642	504	382	509	10	174	206
175	1176	13	1210	735	1038	727	642	273	183	1303	772	19	15	792	701	742	399	577	563	423
176	44	124	22	714	611	669	62	994	48	213	246	51	1018	758	376	128	1241	664	434	9
177	22	26	596	612	2	424	207	385	426	37	558	741	682	96	1046	719	203	2350	633	200
178	646	754	643	644	641	840	856	211	96	586	119	1724	678	619	1000	385	847	748	1003	642
179	524	372	23	1244	67	669	246	509	2214	167	533	444	1986	173	305	48	1105	259	415	280
180	1228	713	792	642	587	1313	84	614	385	1308	715	145	1251	1301	1018	601	44	701	116	139
181	290	184	499	350	537	221	51	20	1200	521	259	176	317	92	793	524	145	246	168	470
182	420	669	321	199	0	246	128	51	124	338	1158	174	273	434	153	23	38	44	64	127
183	124	26	44	64	390	9	186	46	123	22	113	205	127	587	386	5	609	385	642	424
184	195	58	132	97	120	432	151	264	605	843	775	319	895	155	133	1145	130	137	64	903
185	50	218	733	923	515	1691	26	317	33	741	531	60	68	45	390	287	1150	454	113	541
186	280	372	435	437	1106	23	1526	256	306	337	228	219	1096	184	283	2438	365	1902	43	2180
187	104	68	277	733	352	69	327	936	876	184	860	311	788	501	237	897	873	64	294	869
188	48	92	113	132	68	97	406	317	171	244	85	541	237	264	151	189	533	58	242	51
189	124	213	273	22	431	127	600	97	9	374	177	64	486	26	259	67	321	167	1466	217
190	822	866	638	1399	788	352	793	810	2265	811	179	2235	1135	668	618	181	812	1690	2841	446
191	48	117	58	125	843	605	240	156	246	123	1058	40	514	110	217	210	376	188	251	38
192	766	420	559	184	206	170	44	629	29	1283	743	174	726	1240	1231	0	1278	1001	1451	669
193	521	690	729	1194	104	4	537	793	335	221	657	164	290	396	352	179	866	862	638	50
194	132	60	160	619	605	364	1018	740	896	51	646	555	783	767	599	970	246	283	10	748
195	51	48	244	23	184	669	68	167	524	92	97	134	3	44	509	113	127	43	315	124
196	128	51	244	23	48	280	246	124	92	134	38	171	64	283	184	127	67	116	259	669
197	5	171	97	132	755	642	385	33	386	195	514	126	104	50	123	895	277	714	128	646
198	264	195	117	166	62	137	58	895	125	48	319	133	110	437	1058	123	27	59	163	240
199	880	1691	881	788	134	937	104	733	332	915	870	50	923	69	875	38	800	2237	943	3
200	1194	382	116	437	400	524	184	444	517	315	803	1256	417	305	828	283	171	173	372	505
201	264	126	189	58	116	104	910	164	38	1118	124	335	900	84	27	137	575	138	290	167
202	437	39	439	704	27	593	498	917	305	465	518	244	1368	383	1528	1599	1256	264	38	417
203	92	151	58	264	189	171	97	128	90	385	319	5	133	843	528	669	1145	244	849	713
204	743	321	199	535	420	434	960	1240	1494	246	994	546	170	998	2232	104	29	338	661	209
205	113	189	97	64	277	60	104	733	512	1005	263	38	124	22	62	790	273	202	740	4
206	406	68	97	533	349	92	340	86	189	837	541	517	519	132	44	993	949	885	831	127
207	669	44	64	244	67	97	434	0	559	790	321	217	167	132	22	431	1131	210	113	218
208	352	880	788	501	69	919	881	800	876	908	231	937	915	38	897	454	104	790	873	332
209	117	120	849	137	130	1482	1665	1202	895	78	163	90	133	432	62	148	1889	1078	2143	157
210	340	1812	1813	993	1808	1114	533	1810	885	1817	1005	1811	949	860	1162	2063	68	532	837	237
211	48	171	711	51	246	244	78	264	124	104	669	127	92	290	64	164	195	168	156	58
212	171	104	134	221	729	164	690	400	89	113	521	22	1194	5	396	290	382	335	27	733
213	499	1200	243	335	537	221	788	1150	237	352	4	522	179	534	287	831	657	1181	815	862
214	113	64	132	97	189	124	160	48	127	92	528	58	217	151	86	22	714	68	78	277
215	13	183	565	399	15	711	206	623	171	642	537	1666	385	1529	1346	756	84	723	701	688
216	104	48	44	97	189	92	237	132	124	127	38	406	60	541	134	531	499	184	22	128
217	104	69	501	866	876	3	38	790	873	4	541	454	898	516	508	184	327	305	2057	932
218	104	273	184	68	134	4	231	790	315	866	541	22	733	317	305	64	350	732	171	406
219	499	128	48	259	38	134	524	831	97	280	67	132	669	509	64	515	113	124	317	43
220	1967	894	917	242	264	921	255	128	325	328	1687	465	910	259	523	51	226	1273	887	2099
221	44	132	92	48	189	127	38	406	541	349	128	5	533	62	831	23	22	86	209	50
222	189	567	895	64	58	74	117	1256	521	33	731	808	22	273	738	91	1091	590	400	274
223	116	5	128	167	283	171	381	124	505	246	3	38	127	50	189	113	176	524	92	1105
224	104	315	43	499	167	2133	276	280	38	365	457	258	1011	266	357	226	2474	505	2491	815
225	124	711	385	200	22	127	186	792	64	139	386	205	44	587	26	203	642	213	273	175
226	104	38	788	352	515	68	263	350	273	4	305	243	277	237	231	524	512	732	541	3
227	237	541	533	949	349	517	993	519	831	97	837	3	544	38	132	524	92	531	173	48
228	132	949	3	38	517	406	541	283	322	23	134	531	429	305	51	178	853	470	173	43
229	64	124	104	669	128	92	5	246	167	420	662	134	41	84	434	217	546	174	184	321
230	273	1115	1158	1005	64	15	431	600	603	1149	715	994	7	594	1131	1111	128	635	374	51
231	104	515	290	221	206	527	537	22	815	177	13	5	797	141	316	51	343	168	246	534
232	9	608	726	153	1531	609	612	417	381	37	420	26	40	1761	25	113	596	124	17	12
233	128	48	51	104	280	124	244	246	171	92	64	39	38	123	27	437	26	105	156	151
234	535	1120	994	662	22	29	220	1651	170	124	617	1247	1987	1457	1344	603	1520	539	96	2577
235	44	104	26	128	48	22	669	113	92	246	23	38	743	244	273	662	9	714	434	96
236	104	113	116	1181	48	92	134	164	290	50	221	237	521	335	60	132	27	729	400	20
237	105	87	111	1730	420	23	1394	167	1633	1064	51	54	1528	1628	2030	1098	1586	143	280	136
238	104	51	244	167	246	280	128	259	116	1106	109	504	171	381	417	283	669	156	383	529
239	113	209	62	662	60	748	48	92	213	26	5	434	211	199	210	528	96	277	1018	214
240	714	44	209	246	64	669	127	214	434	113	51	48	376	1018	136	189	1241	210	259	104
241	189	97	160	40	62	48	145	116	184	155	58	151	217	514	243	50	134	246	4	647
242	221	104	290	335	537	177	614	22	184	15	382	20	7	797	19	534	1210	381	350	171
243	104	134	171	189	124	48	92	128	23	127	132	283	38	167	51	60	40	151	280	531
244	748	643	711	22	211	737	97	713	212	205	132	1251	655	139	864	1578	98	117	92	136
245	33	5	13	45	273	104	207	171	547	19	134	642	221	335	168	537	189	26	614	124
246	128	104	669	51	105	420	0	124	246	280	38	92	428	67	41	153	127	434	123	1106
247	277	209	38	104	68	714	48	790	273	213	62	651	512	60	541	237	214	189	263	1005
248	104	48	64	124	92	38	127	273	51	23	711	68	669	27	244	168	280	547	26	184
249	406	68	97	1712	92	237	533	499	48	517	541	189	349	132	837	64	831	127	44	340
250	64	113	124	44	127	189	132	217	58	210	714	78	62	643	60	209	669	5	186	68
251	97	62	160	60	58	155	92	195	117	151	64	44	264	188	541	78	133	259	255	127
252	167	305	23	524	38	128	3	280	219	505	109	43	500	2180	1106	383	266	259	67	48
253	1005	1119	964	1130	1004	1131	594	1114	1115	294	1121	974	714	44	868	1126	1149	603	743	994
254	22	711	78	26	117	151	643	186	432	587	205	213	5	58	775	195	528	669	713	646
255	78	62	151	150	90	1475	195	210	113	255	93	208	714	120	217	58	209	216	246	44
256	132	171	432	62	64	160	788	68	124	58	244	148	512	86	44	133	237	317	116	167
257	171	280	92	167	244	51	113	437	27	59	123	58	39	148	195	124	38	895	259	67
258	23	184	280	38	524	256	529	1106	509	151	97	383	68	317	326	381	171	945	515	283
259	160	619	528	133	60	843	78	1674	146	130	119	155	120	107	849	319	72	630	1198	1202
260	244	48	128	259	264	246	124	132	189	336	148	23	123	117	195	432	62	164	255	64
261	619	119	762	591	60	1133	1000	783	189	564	160	113	555	97	630	86	840	758	1209	277
262	64	124	171	26	127	382	48	283	184	33	51	92	50	19	62	168	244	246	206	160
263	558	205	424	641	586	644	210	171	97	625	1308	62	1604	1298	678	207	857	1230	1617	1242
264	45	134	608	381	585	40	321	648	46	44	719	116	82	708	612	26	632	1454	33	661
265	420	766	9	51	22	128	381	64	246	38	669	531	116	153	50	174	40	273	206	661
266	128	104	437	171	134	27	116	113	39	151	417	283	264	189	40	1106	259	504	59	132
267	729	690	171	1256	400	27	521	880	1324	1364	1685	566	1333	571	703	352	69	1408	58	657
268	104	38	184	524	3	68	128	51	317	167	831	48	134	790	244	23	509	533	515	259
269	48	420	23	113	321	97	134	766	1158	153	22	167	597	629	3	136	189	546	1466	50
270	189	5	22	50	10	4	390	116	331	335	558	19	48	9	537	151	609	535	92	8
271	273	124	62	44	189	790	22	669	243	350	58	195	69	264	866	125	244	67	755	145
272	113	127	151	22	148	86	68	116	186	406	78	514	541	133	128	26	10	647	1145	531
273	38	134	128	352	3	64	305	246	790	23	315	127	22	733	0	113	26	132	541	5
274	41	127	385	92	44	792	669	48	1308	755	213	198	625	0	386	19	1210	714	97	1228
275	1158	321	209	44	124	213	669	84	127	0	64	92	420	128	431	51	1115	97	559	22
276	104	48	92	167	132	124	27	51	437	264	244	40	23	151	221	164	38	246	22	44
277	1812	1735	1818	974	1734	1813	1736	2386	1119	1005	2976	1819	3006	1679	1817	1816	2839	2671	3007	2298
278	78	136	210	669	199	139	151	48	57	127	123	711	428	434	385	215	90	839	156	1545
279	170	199	206	177	183	723	559	631	1529	420	797	175	600	321	756	1517	174	22	597	1120
280	184	524	266	167	499	372	1488	280	831	306	284	258	365	535	509	275	383	2483	2474	2051
281	264	911	151	48	92	62	97	195	120	128	255	137	74	895	432	1118	125	202	433	240
282	113	132	189	97	160	62	64	432	38	133	151	128	538	202	148	104	195	27	124	86
283	64	273	643	127	26	864	740	512	717	641	840	603	733	202	1133	586	619	754	1341	605
284	51	1023	486	244	669	104	128	2011	559	167	259	23	428	366	177	1272	1064	383	1310	1292
285	128	51	167	280	23	92	134	113	38	437	189	151	184	259	499	64	283	68	164	97
286	305	38	435	372	246	51	454	500	317	315	68	259	669	109	505	258	420	515	733	263
287	64	97	60	151	48	160	58	117	150	669	209	205	166	605	119	587	26	1018	748	86
288	246	209	44	714	127	743	546	48	1466	64	611	210	259	67	336	664	244	104	92	62
289	280	134	221	164	244	283	382	48	246	264	38	504	39	396	189	381	184	290	92	89
290	428	417	115	82	42	547	723	111	693	1531	1106	12	865	45	1098	123	321	766	167	2041
291	132	64	113	743	51	62	48	217	714	127	209	60	128	26	244	22	184	92	662	38
292	509	1115	67	244	84	374	383	283	524	372	790	48	0	504	92	259	1118	273	529	1158
293	104	315	515	350	116	527	221	357	275	176	1289	342	141	244	51	815	260	373	769	20
294	104	69	919	541	873	317	48	897	454	3	733	338	877	931	127	311	515	519	124	1168
295	603	294	44	273	64	22	263	277	1114	104	1119	97	124	662	1126	600	26	743	132	1115
296	40	246	22	259	515	64	189	171	381	97	766	50	38	177	420	0	290	243	113	531
297	531	44	831	517	64	50	97	189	68	22	40	15	124	4	5	949	132	92	38	60
298	246	23	134	766	420	38	3	128	321	48	167	315	559	524	68	67	259	499	486	256
299	64	669	199	44	755	139	78	92	5	26	57	386	587	205	123	105	183	203	23	171
300	189	134	350	20	64	151	1200	499	534	259	521	176	273	733	316	657	1181	264	732	179
301	647	537	793	104	738	909	1088	521	179	515	163	343	48	843	746	316	164	89	687	319
302	280	184	134	246	167	315	164	67	504	128	382	259	221	437	171	505	275	3	515	357
303	1450	1240	2300	1283	2712	1446	1449	3287	1581	1534	2231	985	2701	2347	1453	1451	136	1253	1608	1158
304	1808	1179	1813	1734	1899	1732	1735	1815	2376	1005	1149	1505	1141	1741	760	1736	2259	584	1178	1570
305	499	92	541	290	113	97	127	352	1181	3	480	831	116	184	349	537	148	335	866	138
306	321	766	1240	338	661	1253	1283	718	9	1450	121	960	1195	236	1231	1449	136	47	662	170
307	124	22	206	189	84	132	92	642	213	183	210	184	175	78	381	145	486	0	515	547
308	132	124	64	44	78	264	23	60	58	432	68	195	123	434	209	376	90	145	150	5
309	40	4	729	32	381	34	639	1256	104	396	437	566	30	606	164	731	116	283	113	2141
310	97	132	48	124	189	60	92	104	68	237	58	160	62	128	171	5	406	22	26	217
311	420	23	104	669	105	766	246	321	48	134	124	153	661	47	434	127	546	280	64	719
312	499	38	246	831	184	3	44	97	92	48	51	321	533	406	524	128	669	134	127	349
